iid1	iid2	max_ibd	sum_ibd_8	n_ibd_8	sum_ibd_12	n_ibd_12	sum_ibd_16	n_ibd_16	sum_ibd_20	n_ibd_20	frac_gp1	frac_gp2
RKC047	RKC028	82.268	673.5965861691246	17	664.0946878803977	16	664.0946878803977	16	631.0888915075074	14	0.8680463597038831	0.9073184265950336
RKF010	RKC023	132.51640796661377	673.3900241008149	13	673.3900241008149	13	657.582419311081	12	621.130017311081	10	0.821850604719206	0.918340837148298
RKF038	RKF142	101.14290714263916	672.935512947605	14	672.935512947605	14	660.7727129476051	13	660.7727129476051	13	0.7456143669680804	0.8843655808205012
KFJ020	KFJ034	85.48069000000001	669.7234714974456	22	643.5400761890563	19	631.2264777946625	18	558.2244791555328	14	0.6489601856405988	0.7307580744832457
RKF061	RKC021	110.9455	669.1467000144959	11	669.1467000144959	11	669.1467000144959	11	669.1467000144959	11	0.7619840338995876	0.8912388230991386
RKF047	RKC023	108.79499912261964	668.8736931644896	20	649.8363984440307	18	596.5430999020081	14	561.7489007659913	12	0.8884012460116277	0.918340837148298
RKF218	RKF037	84.84150171279907	668.2376379150619	21	646.293231047081	19	603.634625111412	16	566.9918173268051	14	0.7906750911177531	0.8975193270528293
RKF238	RKC038	118.7019944190979	666.2333158379516	15	643.2598201972656	13	615.5923089597777	11	615.5923089597777	11	0.8913144918214723	0.914607846846506
RKC036	RKC011	104.0014	666.1788870006714	17	638.3240880006714	14	610.0731851095123	12	610.0731851095123	12	0.7723002030444049	0.8776562874402533
KFJ012	KFJ051	102.88630723953248	664.7625143582305	17	664.7625143582305	17	664.7625143582305	17	572.5425222210692	12	0.871350560579118	0.8838611226716103
KFJ013	KFJ022	140.12481000000002	664.2313879113099	16	652.7872959113099	15	612.6210985050965	12	612.6210985050965	12	0.907621101484368	0.9113036459712712
RKC036	RKF014	81.57900599999999	663.6471127422119	15	655.0153111422119	14	655.0153111422119	14	655.0153111422119	14	0.7723002030444049	0.8685255949453293
KFJ050	KFJ012	61.346596	663.1584769873199	18	663.1584769873199	18	648.9586769873199	17	611.5790779873198	15	0.7974600532203348	0.871350560579118
RKF191	RKF047	111.7249	656.242505768164	15	635.6468092293549	13	635.6468092293549	13	579.710404219986	10	0.8717793500056752	0.8884012460116277
RKF081	RKF182	90.447795	654.7875997144989	17	644.3417993144989	16	628.4597963144989	15	574.9213905978851	12	0.6682304869282282	0.8842899120981675
RKF209	RKF191	128.02099	654.0729922245026	14	654.0729922245026	14	654.0729922245026	14	654.0729922245026	14	0.8416758099706153	0.8717793500056752
RKF081	RKF192	72.11030000000001	653.9363114151687	16	653.9363114151687	16	653.9363114151687	16	637.6867144151688	15	0.6682304869282282	0.8982507913687211
RKC047	RKF238	130.08201	652.077231004402	19	643.0728288437575	18	585.2281219260634	14	549.9965197341384	12	0.8680463597038831	0.8913144918214723
RKC046	RKC042	113.29119	652.0264752828368	12	642.7135752828369	11	628.9516752828368	10	628.9516752828368	10	0.8943034063536504	0.9127161287881654
RKF034	RKF155	149.5737	650.1278219254989	15	641.666703925499	14	641.666703925499	14	606.7823048397903	12	0.8514370751516527	0.8712748918567843
RKF020	RKF016	123.1758	649.3309979999999	10	649.3309979999999	10	649.3309979999999	10	649.3309979999999	10	0.8534044619323269	0.8520802592914886
KFJ020	KFJ030	107.0665	647.0937289587403	14	647.0937289587403	14	631.5495290151978	13	612.5918280151977	12	0.6489601856405988	0.821383980931482
KFJ009	KFJ051	128.0005931854248	644.1282989569703	12	644.1282989569703	12	644.1282989569703	12	610.8894049569702	10	0.722384069211658	0.8838611226716103
RKC033	RKC043	75.094104	643.4559984630317	17	643.4559984630317	17	600.4418965049476	14	564.9546969611854	12	0.5941381963098886	0.9098785517006546
RKF198	RKF047	52.42490768432617	642.8801002090836	23	620.2576020370866	21	544.8726027769318	16	489.7884988395843	13	0.872283808154566	0.8884012460116277
KFJ034	KFJ048	61.061597	642.6492311737442	22	605.3754249243393	18	605.3754249243393	18	547.7653220512772	15	0.7307580744832457	0.8704929817260035
RKC046	RKC038	172.8035	642.0987892233277	12	633.6661862233275	11	593.9496902441407	8	593.9496902441407	8	0.8943034063536504	0.914607846846506
RKF199	RKF047	93.468595	641.2850888342285	18	632.9668908342285	17	606.8682934441529	15	548.6281884441528	12	0.8234396478882121	0.8884012460116277
RKC027	RKC024	103.9732038974762	640.182806837326	13	630.853004837326	12	616.1066008373259	11	616.1066008373259	11	0.6432219741969657	0.820501179170923
RKF034	RKF046	81.652397	639.9740072082062	19	629.5880052082061	18	616.6058036319731	17	561.4852076319733	14	0.8514370751516527	0.911997275925996
KFJ020	KFJ025	150.8749	634.0738042435684	18	634.0738042435684	18	572.88318484507	14	537.4568960019149	12	0.6489601856405988	0.9016054380588452
RKF201	RKF182	134.93059277534485	633.148992233162	15	621.557392233162	14	593.6025872331619	12	577.506591233162	11	0.7008815406151867	0.8842899120981675
KFJ010	KFJ013	133.87990000000002	632.241784	11	622.951086	10	610.481884	9	593.254185	8	0.8489778416758099	0.907621101484368
RKF020	RKF142	98.1375	630.4702034671478	12	620.2391034671477	11	604.2692965575866	10	604.2692965575866	10	0.8534044619323269	0.8843655808205012
RKF047	RKC020	107.7538013458252	629.2820970182648	17	607.4701990182647	15	547.4891031972197	11	547.4891031972197	11	0.8884012460116277	0.9128674662328328
KFJ040	KFJ006	135.66	629.0209924449402	13	610.4464918449402	11	582.4239908449402	9	582.4239908449402	9	0.8897002257450216	0.9008865851966756
RKF209	RKF118	107.8673	628.3090146623039	10	628.3090146623039	10	615.2674106623039	9	615.2674106623039	9	0.8416758099706153	0.8588652213940701
KFJ051	KFJ022	81.216705	627.1447039791428	19	595.3161999094849	16	580.595798909485	15	563.879699909485	14	0.8838611226716103	0.9113036459712712
RKF081	RKF163	128.2595	625.994594489212	16	625.994594489212	16	610.8487979518127	15	573.3526989518127	13	0.6682304869282282	0.6917886824814297
RKF088	RKF195	64.86380100250244	624.263311292465	25	582.8806051028291	21	557.2142105559388	19	467.2135049487611	14	0.8226829606648759	0.8762816389845257
RKC050	RKC002	84.705603	621.7815595695992	19	592.6939860695991	16	579.5336873048935	15	539.920690726677	13	0.8533792390248824	0.9120729446483296
RKC039	RKC042	63.565505	621.5428105757142	18	610.9925085757142	17	610.9925085757142	17	575.5770128657226	15	0.9075075984008676	0.9127161287881654
RKF160	RKF157	63.240300000000005	620.4557685149231	20	568.6369741713104	15	553.6639771713104	14	553.6639771713104	14	0.8971157605337167	0.921228860050698
RKF036	RKF047	73.04050922393799	619.8367905562897	23	566.5913891738433	18	540.4787021738434	16	507.1868069239044	14	0.7646450506349867	0.8884012460116277
RKC033	RKC012	64.53648805618286	615.2298895206833	21	596.7633925206833	19	571.5879045255356	17	533.8919037036361	15	0.5941381963098886	0.8967500283757709
RKF088	RKF121	56.59659500000001	614.7066812908706	21	585.7647759188919	18	569.9597758521347	17	553.1051768521347	16	0.8226829606648759	0.8931431526112015
KFJ050	KFJ022	107.02589750289916	614.3218791016845	18	596.7178737649231	16	568.9885774736938	14	568.9885774736938	14	0.7974600532203348	0.9113036459712712
RKF139	RKF155	110.10311	612.9069067027893	16	591.489307057724	14	565.0356093856658	12	529.6049095283813	10	0.8723973112380664	0.8712748918567843
KFJ023	KFJ007	125.1408040523529	611.9848808127136	21	582.7276773235778	18	542.6686823856812	15	485.97469590148927	12	0.8580328654484002	0.8694336196133329
RKC047	RKC035	80.771905	611.9035869582216	15	611.9035869582216	15	572.2360925894776	12	552.5870935894775	11	0.8680463597038831	0.8932692671484243
RKF002	RKF160	87.1696	611.1258360757384	22	575.9341303089217	18	533.3629229989853	15	495.3868189779128	13	0.8210308602272584	0.8971157605337167
KFJ012	KFJ013	66.484296	610.2313142576675	18	601.0527145424346	17	588.9233125424346	16	550.3375125424346	14	0.871350560579118	0.907621101484368
RKF136	RKC016	55.2989	610.0989946402801	24	591.2118902402799	22	507.1745956627349	16	473.7148905483704	14	0.846745614366968	0.900899196650398
RKF020	RKF047	84.80819463729858	609.6514082755203	16	599.0819072755204	15	584.8154062755203	14	565.1393050677872	13	0.8534044619323269	0.8884012460116277
KFJ051	KFJ017	109.8372	609.3552651499481	16	599.373567149948	15	585.690367149948	14	493.38266626853937	9	0.8838611226716103	0.8991462045830023
RKF118	RKF047	83.70220065116882	609.1912967731414	17	609.1912967731414	17	596.8725961731413	16	558.1370961731415	14	0.8588652213940701	0.8884012460116277
RKF218	RKC020	140.24030000000002	606.1773137814637	13	596.2947147814637	12	580.3750174967652	11	580.3750174967652	11	0.7906750911177531	0.9128674662328328
RKC030	RKC050	130.97379	605.3455171058234	15	585.1290051058235	13	571.0125986650886	12	531.6494986031952	10	0.7986707527776726	0.8533792390248824
RKF013	RKF209	97.8509	603.6278847443298	17	583.12718734433	15	570.3542933443298	14	550.7013962248077	13	0.7564223828080663	0.8416758099706153
RKC047	RKF135	81.284	603.206094401245	22	554.2302839448395	17	554.2302839448395	17	519.5760900619658	15	0.8680463597038831	0.8867491455740103
RKC036	RKC046	114.2972	602.7922109423142	13	585.196108889763	11	570.068211889763	10	535.4254118897629	8	0.7723002030444049	0.8943034063536504
RKF218	RKF023	116.306	601.6794021496734	14	583.8154076496734	12	583.8154076496734	12	565.31361331144706	11	0.7906750911177531	0.8495075227321454
RKF010	RKF118	143.4163	601.0284004151458	12	590.270501130783	11	577.611701130783	10	577.611701130783	10	0.821850604719206	0.8588652213940701
RKF036	RKF139	93.225104	600.5462979382017	17	589.0983914382019	16	548.7263123763122	13	532.0845107806243	12	0.7646450506349867	0.8723973112380664
RKF038	RKF218	96.2059	597.1348733070068	14	585.1759733070069	13	570.1626733070069	12	534.1721848768005	10	0.7456143669680804	0.7906750911177531
KFJ010	KFJ029	102.3886	596.5248906797943	15	563.059296296196	12	547.508495296196	11	528.0969969880142	10	0.8489778416758099	0.8771392178376402
KFJ051	KFJ040	102.9034972190857	593.9106143721236	17	576.2644133721237	15	563.2183156166916	14	526.9997115467911	12	0.8838611226716103	0.8897002257450216
RKF081	RKC021	103.34549	590.9674067271819	19	570.1792117406769	17	530.5570021360321	14	481.16540232238	11	0.6682304869282282	0.8912388230991386
RKF042	RKF023	124.1485	588.5142877847595	11	580.2259877847596	10	565.2231887847595	9	565.2231887847595	9	0.8349412936829228	0.8495075227321454
KUP005	KUP002	88.8935	588.0646128479309	15	576.4060128479309	14	562.7455118479309	13	492.3817132431335	9	0.8391030734112721	0.869257059261221
KFJ024	KFJ010	102.38979	587.8004802541869	13	559.7298814770813	10	546.5449824770812	9	546.5449824770812	9	0.8118118875562786	0.8489778416758099
RKF099	RKF047	64.28530216217041	587.0933183342285	19	559.4486099471741	16	545.862909947174	15	470.9747041152648	11	0.7340622753584806	0.8884012460116277
RKF164	RKF098	107.37021	586.9734089103393	18	566.962204087677	16	552.9523945936584	15	518.9574934133911	13	0.7855926752676781	0.8645529870228141
RKF099	RKF209	89.83109444379807	586.0738908860893	15	576.5666908860894	14	549.7958908860893	12	530.7939898860892	11	0.7340622753584806	0.8416758099706153
RKF158	RKF139	165.04091024398804	584.6692236323394	14	564.2623216323394	12	539.994713705017	10	539.994713705017	10	0.7125345238545647	0.8723973112380664
KFJ023	KFJ012	108.93381	582.6198381302489	17	572.0046323654785	16	535.0024264629517	13	476.6620198410645	10	0.8580328654484002	0.871350560579118
RKF156	RKF002	120.627	582.4545030043793	11	574.1187100043793	10	574.1187100043793	10	557.9924110043793	9	0.6884592586987502	0.8210308602272584
RKF195	RKF110	64.711195	582.2472128740235	21	553.5713052865906	18	500.8665068799438	14	481.52580687994384	13	0.8762816389845257	0.9016306609662896
RKF209	RKF020	81.05930000000001	576.0961099146423	16	564.4068046091614	15	520.8069037215271	12	520.8069037215271	12	0.8416758099706153	0.8534044619323269
KFJ009	KFJ049	159.6007	575.0475036069121	11	547.5956035882721	8	534.009601	7	534.009601	7	0.722384069211658	0.7891238823099138
KFJ020	KFJ047	87.68689632415771	574.526593291687	13	556.5945957916871	11	542.4850081223145	10	542.4850081223145	10	0.6489601856405988	0.906032058315362
RKF088	RKF104	114.20081	573.1944110784149	16	552.8705028205719	14	540.261903157791	13	504.0761023353424	11	0.8226829606648759	0.8757141235670236
RKC022	RKF150	102.7484	572.4263954122314	10	572.4263954122314	10	572.4263954122314	10	572.4263954122314	10	0.8813640548346008	0.8876319473345693
RKF037	RKF213	90.383595	570.157300146408	17	537.0983945449067	14	507.048695	12	489.458494	11	0.8975193270528293	0.8949970363083752
RKF153	RKF210	91.8202	566.0546992720833	14	544.3542972720833	12	517.4329967519492	10	499.1335959455223	9	0.8666212654332665	0.8723720883306219
RKF038	RKF037	99.5556	565.2349642897262	17	554.9595675850524	16	528.230669298233	14	455.5182743269348	10	0.7456143669680804	0.8975193270528293
RKF139	RKF210	78.24940000000001	563.857196193367	15	543.6918931107101	13	515.9077991107101	11	515.9077991107101	11	0.8723973112380664	0.8723720883306219
RKF196	RKF182	154.49870228767395	561.7711954880981	16	542.9235928822784	14	516.1003878822785	12	496.34749188227846	11	0.8742133605740734	0.8842899120981675
RKC036	RKC045	109.03869867324828	560.1779733133635	15	542.0531716364745	13	514.8721746364745	11	497.5889734188232	10	0.7723002030444049	0.9039511684511874
RKF038	RKF016	101.2066125869751	560.1554924423142	12	560.1554924423142	12	547.9926924423141	11	547.9926924423141	11	0.7456143669680804	0.8520802592914886
RKF118	RKF142	98.2091	558.3486926273804	13	549.2390942291718	12	536.9315952291718	11	520.7569922291718	10	0.8588652213940701	0.8843655808205012
RKC033	RKC050	69.276494	555.5536795930175	19	501.43559195913696	13	488.8917885056915	12	450.7123969958801	10	0.5941381963098886	0.8533792390248824
RKC047	RKC046	84.50039625167847	551.5210151052934	12	551.5210151052934	12	536.7667151052933	11	520.3295153934937	10	0.8680463597038831	0.8943034063536504
RKF121	RKF110	117.4544	551.3663980095902	13	539.7412990095902	12	539.7412990095902	12	500.9029000095902	10	0.8931431526112015	0.9016306609662896
RKC045	RKC028	82.2631	551.2204896437607	15	551.2204896437607	15	536.7370884644471	14	519.1578904644471	13	0.9039511684511874	0.9073184265950336
KFJ049	KFJ022	107.0271	548.8985963065612	17	528.9782964065612	15	516.5639960065613	14	479.5461980065612	12	0.7891238823099138	0.9113036459712712
RKF181	RKF182	95.4831	546.993878	13	526.7277740000001	11	512.110569	10	493.6513680000001	9	0.834298109543087	0.8842899120981675
RKF163	RKF147	92.05369353294373	546.5379818731461	15	538.3562787824784	14	497.1534767824783	11	480.1547804552689	10	0.6917886824814297	0.8881237940297378
RKF099	RKF016	97.79309928417206	544.7126733491731	14	525.3060739491731	12	496.54707150721737	10	477.2535695340652	9	0.7340622753584806	0.8520802592914886
RKF181	RKF147	68.60760450363159	543.2687926528228	21	510.8800968427428	18	457.1499030033111	14	422.8973130622864	12	0.834298109543087	0.8881237940297378
RKF016	RKF191	128.02099	540.055780939949	11	518.3535867260819	9	518.3535867260819	9	499.8417847260818	8	0.8520802592914886	0.8717793500056752
RKF040	RKF037	90.3434	538.580193584259	19	496.2005874542999	15	480.3876897721099	14	463.3182069687652	13	0.6047065945291513	0.8975193270528293
RKF099	RKF142	103.3892035484314	537.5253918025758	15	516.9308820699769	13	490.6273816280213	11	435.8404942174988	8	0.7340622753584806	0.8843655808205012
RKF002	RKF037	71.953	535.9923368841613	16	506.7533260295715	13	491.9288223693695	12	474.1042203693695	11	0.8210308602272584	0.8975193270528293
RKF113	RKF124	80.19050399999999	534.0710098371643	14	522.4263066873688	13	494.4644202873688	11	494.4644202873688	11	0.8159484443771834	0.880720870694765
RKF147	RKC016	78.500795	533.3074680748138	15	523.3304730748138	14	510.64898885240166	13	475.8873888524017	11	0.8881237940297378	0.900899196650398
RKF218	RKF191	68.4597	532.4716065623016	15	521.9386075623017	14	507.7006075623017	13	454.9807062471161	10	0.7906750911177531	0.8717793500056752
RKF034	RKF032	118.47120523452762	529.948921217453	13	510.825517172348	11	510.825517172348	11	490.9971201723481	10	0.8514370751516527	0.8903181869774129
RKC011	RKC031	99.575394	529.932691	10	529.932691	10	529.932691	10	529.932691	10	0.8776562874402533	0.913119695307278
RKF040	RKF160	57.97940499999999	529.1540858892516	20	498.4564005566559	17	469.1108044022064	15	375.1084046204071	10	0.6047065945291513	0.8971157605337167
KFJ020	KFJ049	100.58601	528.9098316011048	13	509.3006283135987	11	509.3006283135987	11	457.90802539306645	8	0.6489601856405988	0.7891238823099138
RKC047	RKC045	98.55219	528.6023836228943	13	510.3349884858704	11	510.3349884858704	11	510.3349884858704	11	0.8680463597038831	0.9039511684511874
RKF181	RKF226	67.173004	526.4945906374206	19	492.60669765654	16	436.9970991552887	12	401.21349964302055	10	0.834298109543087	0.8836341165046094
RKF196	RKF129	93.12739968299866	524.1281807569503	15	503.3232748655319	13	460.11187700305175	10	460.11187700305175	10	0.8742133605740734	0.8947195843264854
RKF218	RKF157	52.24	523.6260900829222	18	500.5558023897095	16	470.5726068849488	14	414.5020078849488	11	0.7906750911177531	0.921228860050698
RKF163	RKF226	77.3422	523.5513905845185	17	513.2037915845184	16	459.99509113700873	12	442.312187131958	11	0.6917886824814297	0.8836341165046094
RKF109	RKF182	76.6427993774414	522.8194051098479	18	475.8185163502197	13	460.38379835021976	12	460.38379835021976	12	0.862081142093249	0.8842899120981675
KFJ034	KFJ022	84.34509	521.8882010028686	12	503.52410000286864	10	503.52410000286864	10	503.52410000286864	10	0.7307580744832457	0.9113036459712712
