iid1	iid2	max_IBD	sum_IBD>8	n_IBD>8	sum_IBD>12	n_IBD>12	sum_IBD>16	n_IBD>16	sum_IBD>20	n_IBD>20
RKF014	RKC002	50.24009943008423	229.8878058791161	9	212.11040765047076	7	199.1290047764778	6	199.1290047764778	6
RKF194	RKC018	72.58279323577881	229.6445846557617	9	209.97849106788635	7	197.59239256381989	6	164.59958851337433	4
RKF014	RKC031	76.516592502594	228.7883937358856	5	219.29089426994324	4	219.29089426994324	4	219.29089426994324	4
RKC008	RKF061	74.88869428634644	228.42338681221008	8	211.14968061447144	6	195.1584815979004	5	158.99618268013	3
RKF014	RKC045	82.30649795150384	228.10200121020895	8	210.7909020385705	6	195.69310214137656	5	178.1317975721322	4
RKC008	RKF081	43.13830137252807	227.7481198310852	10	218.7661170959473	9	179.55260276794434	6	162.69930005073547	5
RKC047	RKC026	80.2390992641449	227.4759948253632	5	227.4759948253632	5	227.4759948253632	5	227.4759948253632	5
RKC009	RKC039	37.07119226455688	227.23727971315375	11	206.9916784763336	9	166.445991396904	6	166.445991396904	6
RKF243	RKF273	62.20129430294037	226.91540494561195	7	217.3329032957554	6	203.11040058732036	5	183.2868993282318	4
RKF199	RKF023	76.06979608535767	226.773202419281	5	226.773202419281	5	226.773202419281	5	226.773202419281	5
RKF156	RKF023	82.55379796028137	226.75260603427887	5	226.75260603427887	5	226.75260603427887	5	207.8560024499893	4
RKF218	RKF034	42.86910146474838	226.3318888843059	10	214.8620888590812	9	186.46079152822492	7	131.2019869685173	4
RKF013	RKF141	47.50669002532959	225.48770298453744	9	225.48770298453744	9	198.87180169316707	7	161.23559688421665	5
RKF099	RKF198	89.51440155506134	225.12171402922831	7	214.44131493917664	6	200.51061501726508	5	200.51061501726508	5
KFJ024	KFJ021	102.38979384303092	224.94390551000828	7	204.549103230238	5	204.549103230238	5	204.549103230238	5
RKF129	RKF117	53.24220657348633	224.15109276771545	10	206.77849650383	8	176.96550488471985	6	157.859206199646	5
RKC033	RKF047	49.27650094032287	223.9637941122055	8	223.9637941122055	8	210.0282996892929	7	175.18340051174164	5
RKF118	RKF160	47.36640453338623	223.33871126174927	9	214.8826092481613	8	202.4678081274033	7	183.4241062402725	6
RKF118	RKC023	45.40320038795471	223.2508888933808	8	211.40898973681035	7	196.1582949850708	6	177.4442955851555	5
RKF231	RKF038	51.15370005369186	223.1287172064185	6	223.1287172064185	6	223.1287172064185	6	223.1287172064185	6
RKF020	RKF213	66.13929867744446	222.72409534343743	8	202.047101019707	6	177.6825975466636	4	177.6825975466636	4
RKF163	RKC021	90.8100038766861	222.2188040614128	6	222.2188040614128	6	194.56559866666797	4	194.56559866666797	4
RKF162	RKF160	48.6976146697998	221.56160771846768	9	213.12201023101807	8	200.3643095493317	7	200.3643095493317	7
RKF023	RKF191	107.05700069665907	221.53479009866717	4	221.53479009866717	4	221.53479009866717	4	202.10859924554825	3
KFJ007	KFJ021	72.7715015411377	221.01080227294003	5	211.088502407074	4	211.088502407074	4	211.088502407074	4
RKF218	RKF031	50.77269769681152	220.50509224936832	11	200.81338654563297	9	158.86989183200058	6	106.71689308655914	3
KFJ023	KFJ006	57.80990123748779	219.806184063782	8	210.6533840298653	7	182.94829428195956	5	144.58089470863342	3
RKF002	RKF031	78.92509698867798	219.0114952623844	9	198.8727010786533	7	173.51199537515637	5	139.9008944630623	3
RKF064	RKF163	76.55649781227112	218.0889941751957	8	198.5122948884964	6	198.5122948884964	6	180.41789829730988	5
RKF164	RKF104	82.13579654693604	217.8966872394085	6	209.7456894814968	5	194.41398978233337	4	178.33619713783264	3
RKF099	RKC023	56.35108947753906	216.84678196907043	7	216.84678196907043	7	171.26949429512024	4	171.26949429512024	4
RKF036	RKF016	72.79849052429199	216.80949330329892	9	208.75689387321472	8	180.91268539428708	6	128.86788249015808	3
RKF156	RKF020	52.443504333496094	215.84329233446624	8	204.50559258461	7	191.63479208946228	6	191.63479208946228	6
RKF182	RKF110	126.76310539245604	214.76351916790003	5	204.4237107038497	4	191.7844086885452	3	191.7844086885452	3
RKF148	RKF098	75.09589791297913	213.45090121030807	6	204.8146024346352	5	204.8146024346352	5	204.8146024346352	5
RKF162	RKC020	59.11519825458527	213.11269849538803	7	201.8686980009079	6	185.9490007162094	5	167.98100173473358	4
RKF040	RKF020	65.21969884634018	212.9102110862732	6	202.69160866737369	5	189.831805229187	4	189.831805229187	4
RKF020	RKF191	51.54590308666229	212.4745070934296	6	212.4745070934296	6	212.4745070934296	6	196.1959064006805	5
RKF129	RKF121	55.92199563980103	212.1616940945387	9	191.74139611423016	7	177.87829153239727	6	161.75139658153057	5
RKF007	RKC020	59.59599614143372	211.5916078910232	8	191.4918040856719	6	177.17570420354605	5	177.17570420354605	5
RKF013	RKF031	46.168291568756096	211.208778519358	9	189.11508609744484	7	173.9584847280639	6	154.7409853825229	5
RKF007	RKF037	41.01399779319763	211.12051457166672	10	201.3838097453117	9	175.15100687742233	7	139.92540538311005	5
RKC008	RKF194	73.394012451171875	210.8811154961586	9	172.48611003160477	5	172.48611003160477	5	155.79100996255875	4
KFJ051	KFJ018	40.91960191726684	210.62429025769228	10	193.73838528990743	8	151.8763966858387	5	115.14250412583353	3
RKC036	RKF135	75.60969591140747	210.61999006196856	6	210.61999006196856	6	198.14229011535645	5	180.58229684829712	4
KFJ050	KFJ007	98.1590986251831	210.5246901512146	6	210.5246901512146	6	183.6342990398407	4	166.73070788383484	3
RKF129	RKF237	73.25089871883392	209.9024984490825	7	201.7069015157176	6	174.9646994721843	4	156.00939723371994	3
RKF118	RKC020	59.47070121765137	209.66089814901352	7	209.66089814901352	7	169.0535008907318	4	169.0535008907318	4
RKF181	RKF098	64.33169692754745	209.12630511447784	9	192.01639844104648	7	179.61859656497836	6	144.3648929707706	4
RKC027	RKC036	56.99589252471924	208.99940628441985	7	189.14930075407028	5	176.2176975607872	4	176.2176975607872	4
RKC035	RKC045	85.3173017501831	208.54880511760712	4	208.54880511760712	4	208.54880511760712	4	190.9883052110672	3
RKF014	RKC014	47.938311100006096	208.3637020550668	9	178.16121196374297	6	178.16121196374297	6	159.25870751962066	5
RKF231	RKF099	56.047600507736206	207.58250951766968	6	197.4473088979721	5	197.4473088979721	5	197.4473088979721	5
RKF157	RKC023	43.70739459991455	207.5187861919403	8	207.5187861919403	8	207.5187861919403	8	173.8413900136947	6
RKC011	RKC045	51.9044041633606	206.36570092174225	8	206.36570092174225	8	164.1064011666458	5	164.1064011666458	5
RKF199	RKF141	71.82110548019409	206.02061450481412	7	206.02061450481412	7	191.45011603832245	6	153.67771089076996	4
RKF156	RKF231	56.00990355014801	205.8005027472973	5	205.8005027472973	5	192.39950329065323	4	192.39950329065323	4
RKF040	RKF010	26.604801416397088	205.19268512725824	12	175.4952877759933	9	161.61648929119104	8	70.0505971908569	3
KFJ024	KFJ007	111.4948034286499	205.0951112061739	7	185.4072082787752	5	172.0755089074373	4	135.82110293209553	2
RKF195	RKF182	45.22380232810974	204.81099486351013	8	183.9596927165985	6	171.29769325256348	5	171.29769325256348	5
RKF042	RKF032	58.987802267074585	204.0545910596847	9	194.2195892333984	8	152.0099878311157	5	135.21978855133057	4
RKF007	RKF002	59.42659378051758	203.7277042865753	7	203.7277042865753	7	188.49030137062076	6	188.49030137062076	6
RKF034	RKF037	51.18740051984787	203.3516079187393	7	203.3516079187393	7	188.37460577487943	6	188.37460577487943	6
KFJ034	KFJ049	43.28780174255371	203.19731201743707	8	181.98111653327945	6	181.98111653327945	6	164.12851214408877	5
RKF145	RKF148	87.99639344215393	203.0584990978241	4	203.0584990978241	4	190.45689702034	3	172.666198015213	2
KFJ008	KFJ023	38.41470181941986	202.70600598305464	8	192.16010849922893	7	176.78411286324263	6	176.78411286324263	6
RKF162	RKF198	64.00349736213684	202.5774046778679	6	191.6703030467033	5	191.6703030467033	5	173.59540313482285	4
RKF023	RKF037	50.40569305419922	202.4597764015197	8	202.4597764015197	8	173.47548007965085	6	139.5401895046234	4
RKF113	RKF129	73.21779727935791	202.3500964045525	7	192.64439791440964	6	165.91569930315018	4	149.80459958314896	3
KFJ050	KFJ023	89.31660652160645	202.17560529708865	3	202.17560529708865	3	202.17560529708865	3	202.17560529708865	3
RKF181	RKC021	90.01919329166412	201.5792782884091	5	201.5792782884091	5	201.5792782884091	5	201.5792782884091	5
KFJ030	KFJ029	44.62549686431885	201.20358169078827	8	190.55108726024628	7	190.55108726024628	7	154.43969666957855	5
RKF148	RKF053	126.7041027545929	200.3661945462227	6	190.5534997582436	5	147.77740240097046	2	147.77740240097046	2
RKF182	RKF194	33.58810544013977	199.5041951537132	9	179.7183975577354	7	165.4292985796928	6	165.4292985796928	6
RKF034	RKF160	63.25020045042038	199.42089170217517	7	189.54829424619675	6	174.26649779081345	5	174.26649779081345	5
RKF163	RKF104	68.65929961204529	199.2378793656826	6	189.6607838571072	5	174.7217833995819	4	174.7217833995819	4
RKC029	RKC047	63.76320421695709	199.0461084991693	6	199.0461084991693	6	199.0461084991693	6	179.27630841732022	5
RKF218	RKF046	39.27269876003265	198.96119832992557	11	159.64449644088742	7	101.6594022512436	3	101.6594022512436	3
RKF047	RKF015	59.97129825409502	198.92187882214785	8	181.5172834321856	6	168.4422893449664	5	151.242090575397	4
RKC026	RKC002	96.30860686302184	198.27900636591943	5	186.42390668392176	4	173.49550724029538	3	173.49550724029538	3
RKF231	RKF198	85.64150333404541	198.2330873608589	5	188.3589863777161	4	188.3589863777161	4	188.3589863777161	4
RKF076	RKF145	89.16119635105133	197.8499993681908	4	197.8499993681908	4	197.8499993681908	4	181.7639991641045	3
RKC033	RKC026	89.69259858131409	197.6988047361374	4	197.6988047361374	4	197.6988047361374	4	197.6988047361374	4
RKF010	RKF210	40.2459006596473	197.6252902139094	13	136.58688551076918	7	94.4218914795783	4	40.2459006596473	1
RKC050	RKC047	68.61799955368042	197.34848772059195	6	188.0952957726549	5	172.22399745951407	4	152.24990283022635	3
RKF209	RKF034	39.71010446548462	196.42107039690012	10	177.43207961320877	8	135.82489639520645	5	117.8249940276146	4
RKF010	RKF155	47.4463003265555	196.3408086667186	10	165.21910170413318	7	149.64679221011465	6	114.39459065295524	4
RKC012	RKC045	57.356900721788406	196.08290418982503	8	174.35710653662682	6	161.76311001181602	5	144.74960789084437	4
KFJ008	KFJ013	38.63529562950134	196.065373707097	9	176.2707874062471	7	162.936389434617	6	162.936389434617	6
RKF176	RKF117	36.23069822788238	195.77339421957728	9	178.62709593027824	7	162.6515967771411	6	143.27469896525142	5
RKF185	RKC016	59.78569984436035	194.2214846611023	5	194.2214846611023	5	194.2214846611023	5	174.5262861251831	4
RKF016	RKF015	76.00939273834229	194.18229460716248	4	194.18229460716248	4	194.18229460716248	4	194.18229460716248	4
RKC033	RKC027	50.072597712278366	193.99591013789177	7	185.81950590014455	6	170.1129011809826	5	170.1129011809826	5
RKF158	RKF042	31.179898977279656	192.7610971033573	10	169.6172960102558	8	169.6172960102558	8	79.74809855222699	3
RKC026	RKC031	95.49020528793336	192.60280430316925	3	192.60280430316925	3	192.60280430316925	3	192.60280430316925	3
RKC026	RKC039	49.32199716567993	192.0983850955963	6	192.0983850955963	6	178.93838584423065	5	178.93838584423065	5
RKF040	RKF198	39.65940475463867	191.9059259817004	11	162.5724239274859	8	123.6980183050036	5	85.99651288241147	3
KUP003	KUP001	103.9315015077591	191.72530472278595	5	191.72530472278595	5	178.0774027109146	4	160.74760258197784	3
RKF141	RKC023	49.44691658020019	191.51080995798108	7	183.2896128296852	6	183.2896128296852	6	150.3886118531227	4
RKC011	RKC046	88.20028305053711	191.38258695602417	4	191.38258695602417	4	191.38258695602417	4	191.38258695602417	4
KFJ050	KFJ024	84.18360501527786	191.18520468473432	6	191.18520468473432	6	178.66720408201215	5	141.56960397958755	3
RKF016	RKF046	39.48680162429809	191.16779267787933	7	191.16779267787933	7	162.60999143123627	5	162.60999143123627	5
RKF201	RKF147	56.32680207490921	190.8249035477638	6	190.8249035477638	6	164.7126033902168	4	164.7126033902168	4
RKF148	RKF110	128.1857967376709	190.7279945909977	4	190.7279945909977	4	177.5654949247837	3	177.5654949247837	3
RKF170	RKF160	40.645700693130486	190.2809935134428	8	190.2809935134428	8	162.86999778603786	6	146.54399947976344	5
RKC011	RKF135	54.96648550033569	189.2333924770355	8	169.32989358901978	6	141.9839859008789	4	141.9839859008789	4
RKF109	RKF124	61.00410167127848	189.1587072983384	5	178.9192134514451	4	178.9192134514451	4	178.9192134514451	4
RKF062	RKF053	39.93540406227112	189.0488147735596	6	189.0488147735596	6	189.0488147735596	6	171.92301750183103	5
RKC011	RKC022	59.442704916000366	188.68570923805237	8	160.67230105400083	5	160.67230105400083	5	160.67230105400083	5
RKF040	RKF013	66.4096012711525	188.04120597633295	7	176.22860548290188	6	163.89670399221356	5	144.68050365539966	4
RKF013	RKF162	42.86929965019226	187.2452891358989	8	178.58828966709552	7	149.6282935142517	5	149.6282935142517	5
RKF129	RKF110	107.45439529418942	187.04790174961084	4	177.55760252475736	3	177.55760252475736	3	177.55760252475736	3
RKF198	RKF213	26.2017011642456	186.02909520268437	11	153.20169329643247	8	107.84399211406704	5	51.974487304687486	2
KFJ005	RKC018	52.674800157547	185.9399875625968	7	176.83809008449313	6	164.5335933193564	5	145.3279992565513	4
RKC026	RKC038	95.99710702896118	185.7477068901062	4	185.7477068901062	4	172.93940782546997	3	172.93940782546997	3
RKC011	RKC035	98.41300249099731	185.34360025078053	6	167.3511991277337	4	152.59010288864374	3	152.59010288864374	3
RKF020	RKF029	42.7961990237236	184.85169446357756	8	152.95339783915549	5	137.09809741267233	4	137.09809741267233	4
RKF156	RKF213	43.37190389633178	184.3903079628944	9	163.55670541524884	7	132.5999066233635	5	115.9731075167656	4
RKF020	RKF157	50.17039886006387	183.30399370897797	8	161.37909270037196	6	147.30199238547357	5	115.08209517487558	3
RKF209	RKF155	33.77329707145691	182.93020066921596	8	172.96109733288174	7	172.96109733288174	7	155.18929300014858	6
RKF036	RKF218	50.77959769841982	182.7657687055761	9	170.85157507535763	8	125.94709271070312	5	72.95369678613497	2
RKF201	RKF109	29.56700325012207	182.17981606721872	10	139.20261859893796	6	124.65761899948116	5	105.25972247123718	4
KFJ034	KFJ040	85.46059131622314	182.00709819793695	8	142.82109141349792	4	114.86799120903017	2	114.86799120903017	2
RKF038	RKF213	45.08860111236572	181.98340237140656	8	181.98340237140656	8	151.56160295009613	6	115.45340120792386	4
RKF081	RKF148	75.51229596138	181.8696081638336	6	181.8696081638336	6	166.45660996437073	5	131.73330426216123	3
RKF007	RKF010	52.28719711303711	181.3990980386734	8	161.47958934307096	6	148.84759187698361	5	130.9956967830658	4
KFJ050	KFJ018	49.69340562820434	181.1330929398536	10	143.82279515266416	6	102.59160995483396	3	83.09711217880248	2
RKF164	RKC018	63.717204332351685	180.9463106095791	5	180.9463106095791	5	180.9463106095791	5	162.29160949587822	4
RKF099	RKF031	36.82339787483215	180.90680115856225	9	159.44080376066267	7	114.57760035991669	4	95.30819952487946	3
RKF209	RKF015	71.33899927139282	180.78220002353189	5	162.37059831619263	3	162.37059831619263	3	162.37059831619263	3
RKF169	RKF037	31.17539957165718	178.61108662909825	9	178.61108662909825	9	136.0002923232969	6	81.1526007950306	3
RKF020	RKF210	66.56540036201477	178.016985564318	8	135.15379837044745	4	106.82920029648812	2	106.82920029648812	2
RKF032	RKF037	52.231499552726746	177.84169316291806	6	177.84169316291806	6	164.84859585762024	5	147.22920060157776	4
RKF170	RKF037	46.26610279083252	177.31249676799052	8	166.52080165004008	7	126.41740338658563	4	126.41740338658563	4
RKF218	RKF170	41.93990230560303	177.13250592350957	8	158.05470645427704	6	143.33550930023193	5	106.6770076751709	3
RKF139	RKF160	63.25020045042038	176.97410434484476	8	137.51889914274213	4	137.51889914274213	4	100.0819966197014	2
RKF099	RKF023	84.65780466794968	176.7482027411461	7	140.81460684537888	3	140.81460684537888	3	140.81460684537888	3
RKF062	RKF124	49.69739913940429	176.1277914047241	6	166.48319363594052	5	166.48319363594052	5	166.48319363594052	5
RKC027	RKC002	78.75330150127411	175.58479756116867	4	175.58479756116867	4	175.58479756116867	4	157.8318938612938	3
RKF076	RKF237	82.86159932613373	175.57860016822815	4	175.57860016822815	4	175.57860016822815	4	158.5644006729126	3
RKF113	RKC018	42.43700035731308	175.5095956556033	8	155.3816048137378	6	155.3816048137378	6	122.3697034351062	4
RKC008	RKF195	54.536986351013184	175.12206174433226	9	135.0914791226387	5	135.0914791226387	5	99.91008788347244	3
RKF036	RKF209	36.06749773025512	174.91278648376462	7	174.91278648376462	7	174.91278648376462	7	120.30739188194272	4
RKF199	RKF031	71.471405029296875	174.85389858484268	5	155.3000047802925	3	155.3000047802925	3	155.3000047802925	3
RKF029	RKC020	56.9523960351944	174.46349671372445	7	174.46349671372445	7	129.04819062241586	4	110.36169341095956	3
KUP022	KUP005	76.07109546661377	174.26698505878448	5	165.00758528709412	4	165.00758528709412	4	126.52989029884338	2
RKF141	RKC020	74.97321367263794	174.13000762462616	5	174.13000762462616	5	146.45691215991974	3	126.93271338939668	2
KFJ034	KFJ051	44.38300132751465	173.57449919800268	8	141.06000661849976	5	128.5062074661255	4	128.5062074661255	4
RKF176	RKF109	27.76089906692505	173.31849075853822	9	155.94588853418824	7	127.5917902588844	5	127.5917902588844	5
RKF139	RKF142	42.39679872989654	173.10109375976026	7	163.50799440406263	6	163.50799440406263	6	144.2834937479347	5
RKF007	RKF209	34.38229560852051	172.67428784398356	8	161.85459046391767	7	148.75858871964738	6	129.4442892074585	5
RKF209	RKF023	55.10200262069702	172.5941926240921	5	172.5941926240921	5	172.5941926240921	5	134.0192973613739	3
RKC047	RKF047	58.14310312271118	172.57140576839447	6	151.61311030387878	4	151.61311030387878	4	151.61311030387878	4
RKF013	RKF023	57.28359222412109	172.46338725090027	5	162.64988780021667	4	162.64988780021667	4	144.9751913547516	3
RKF032	RKF160	37.45760321617126	171.9908176222816	8	154.23721654806286	6	141.3175998488441	5	141.3175998488441	5
